Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2021-03-12 00:00:00-05:00,107.41999816894531,107.98999786376953,106.58000183105469,107.80999755859375,96.7392807006836,3356000,0.0,0.0
2021-03-15 00:00:00-04:00,107.88999938964844,108.94999694824219,107.05999755859375,108.9000015258789,97.71734619140625,7107300,0.0,0.0
2021-03-16 00:00:00-04:00,110.56999969482422,112.33999633789062,109.88999938964844,111.33999633789062,99.90679168701172,11376200,0.0,0.0
2021-03-17 00:00:00-04:00,111.30999755859375,111.45999908447266,108.93000030517578,110.45999908447266,99.11715698242188,10128400,0.0,0.0
2021-03-18 00:00:00-04:00,109.27999877929688,110.2699966430664,107.5,107.62000274658203,96.56878662109375,7813400,0.0,0.0
2021-03-19 00:00:00-04:00,108.3499984741211,108.8499984741211,105.83000183105469,106.33999633789062,95.42021942138672,21452000,0.0,0.0
2021-03-22 00:00:00-04:00,106.4000015258789,108.41999816894531,106.0,107.56999969482422,96.52391815185547,7605100,0.0,0.0
2021-03-23 00:00:00-04:00,107.73999786376953,107.94999694824219,105.66999816894531,106.25,95.3394775390625,5657800,0.0,0.0
2021-03-24 00:00:00-04:00,106.62999725341797,107.27999877929688,104.94000244140625,104.97000122070312,94.19091033935547,5731300,0.0,0.0
2021-03-25 00:00:00-04:00,105.01000213623047,107.69999694824219,104.05999755859375,107.3499984741211,96.3265380859375,8149000,0.0,0.0
2021-03-26 00:00:00-04:00,107.25,110.0,107.18000030517578,109.9000015258789,98.61467742919922,6167600,0.0,0.0
2021-03-29 00:00:00-04:00,109.01000213623047,110.25,106.58999633789062,109.12999725341797,97.92373657226562,5167100,0.0,0.0
2021-03-30 00:00:00-04:00,108.41999816894531,110.44999694824219,108.27999877929688,110.2699966430664,98.94667053222656,4552900,0.0,0.0
2021-03-31 00:00:00-04:00,110.33000183105469,111.62000274658203,109.19000244140625,109.2699966430664,98.04936218261719,6478400,0.0,0.0
2021-04-01 00:00:00-04:00,110.05999755859375,110.05999755859375,108.19999694824219,109.37999725341797,98.14805603027344,5793000,0.0,0.0
2021-04-05 00:00:00-04:00,109.91000366210938,111.3499984741211,109.87000274658203,111.0199966430664,99.61965942382812,6913100,0.0,0.0
2021-04-06 00:00:00-04:00,111.37999725341797,113.81999969482422,111.0999984741211,113.1500015258789,101.53093719482422,6745200,0.0,0.0
2021-04-07 00:00:00-04:00,112.91000366210938,113.76000213623047,112.6500015258789,113.19000244140625,101.56684112548828,5629600,0.0,0.0
2021-04-08 00:00:00-04:00,113.6500015258789,113.95999908447266,112.68000030517578,113.04000091552734,101.43224334716797,5011300,0.0,0.0
2021-04-09 00:00:00-04:00,112.91000366210938,113.2699966430664,111.97000122070312,113.18000030517578,101.55785369873047,4114300,0.0,0.0
2021-04-12 00:00:00-04:00,113.0199966430664,113.88999938964844,112.7699966430664,113.80999755859375,102.12316131591797,4707800,0.0,0.0
2021-04-13 00:00:00-04:00,113.77999877929688,115.5999984741211,113.68000030517578,115.36000061035156,103.51399993896484,4607400,0.0,0.0
2021-04-14 00:00:00-04:00,115.22000122070312,116.23999786376953,114.72000122070312,115.16000366210938,103.33454895019531,3994600,0.0,0.0
2021-04-15 00:00:00-04:00,115.0999984741211,116.88999938964844,114.77999877929688,116.66000366210938,104.68050384521484,5079100,0.0,0.0
2021-04-16 00:00:00-04:00,117.81999969482422,118.5,116.94000244140625,118.33999633789062,106.18799591064453,5777900,0.0,0.0
2021-04-19 00:00:00-04:00,118.16999816894531,118.9800033569336,117.04000091552734,117.5999984741211,105.52398681640625,4889700,0.0,0.0
2021-04-20 00:00:00-04:00,116.95999908447266,117.26000213623047,115.3499984741211,116.2699966430664,104.3305435180664,5662400,0.0,0.0
2021-04-21 00:00:00-04:00,116.08999633789062,117.26000213623047,115.86000061035156,116.73999786376953,104.75227355957031,4397400,0.0,0.0
2021-04-22 00:00:00-04:00,116.87000274658203,116.87999725341797,115.2300033569336,115.91999816894531,104.01649475097656,5744900,0.0,0.0
2021-04-23 00:00:00-04:00,116.0199966430664,117.9800033569336,115.83999633789062,117.55999755859375,105.48807525634766,4555800,0.0,0.0
2021-04-26 00:00:00-04:00,116.94999694824219,117.25,115.05999755859375,115.91999816894531,104.01649475097656,5924900,0.0,0.0
2021-04-27 00:00:00-04:00,115.66999816894531,116.38999938964844,115.2699966430664,116.1500015258789,104.22289276123047,7260900,0.0,0.0
2021-04-28 00:00:00-04:00,113.44000244140625,114.1500015258789,111.61000061035156,112.4000015258789,100.85797119140625,14793500,0.0,0.0
2021-04-29 00:00:00-04:00,113.20999908447266,115.1500015258789,112.76000213623047,114.62999725341797,102.85897064208984,8936600,0.0,0.0
2021-04-30 00:00:00-04:00,114.0,114.94999694824219,113.48999786376953,114.48999786376953,102.73332214355469,6478700,0.0,0.0
2021-05-03 00:00:00-04:00,115.18000030517578,116.73999786376953,115.12999725341797,115.72000122070312,103.8370361328125,5049800,0.0,0.0
2021-05-04 00:00:00-04:00,115.1500015258789,115.4000015258789,113.54000091552734,114.11000061035156,102.39236450195312,6265100,0.0,0.0
2021-05-05 00:00:00-04:00,114.20999908447266,114.87999725341797,113.16000366210938,113.4800033569336,101.82706451416016,4677700,0.0,0.0
2021-05-06 00:00:00-04:00,113.6500015258789,114.80999755859375,113.0999984741211,114.73999786376953,102.95764923095703,4113300,0.0,0.0
2021-05-07 00:00:00-04:00,115.11000061035156,115.83999633789062,114.23999786376953,114.33999633789062,102.59872436523438,4867500,0.0,0.0
2021-05-10 00:00:00-04:00,114.56999969482422,116.08999633789062,114.20999908447266,114.30000305175781,102.5628433227539,5759500,0.0,0.0
2021-05-11 00:00:00-04:00,113.31999969482422,113.69000244140625,112.16999816894531,113.55000305175781,101.88987731933594,7775400,0.0,0.0
2021-05-12 00:00:00-04:00,111.87000274658203,112.38999938964844,109.55999755859375,109.79000091552734,98.90794372558594,7965300,0.45,0.0
2021-05-13 00:00:00-04:00,110.16000366210938,111.18000030517578,109.16000366210938,110.48999786376953,99.5385513305664,7999400,0.0,0.0
2021-05-14 00:00:00-04:00,111.01000213623047,111.58999633789062,110.25,111.19999694824219,100.17816925048828,6836300,0.0,0.0
2021-05-17 00:00:00-04:00,111.22000122070312,111.2699966430664,109.83000183105469,110.9800033569336,99.9800033569336,4521200,0.0,0.0
2021-05-18 00:00:00-04:00,111.37000274658203,112.20999908447266,111.01000213623047,111.06999969482422,100.06106567382812,5177300,0.0,0.0
2021-05-19 00:00:00-04:00,109.5999984741211,109.94000244140625,108.87999725341797,109.66999816894531,98.79983520507812,5997400,0.0,0.0
2021-05-20 00:00:00-04:00,109.9800033569336,111.69000244140625,109.87000274658203,111.41000366210938,100.36736297607422,5345500,0.0,0.0
2021-05-21 00:00:00-04:00,111.62999725341797,112.22000122070312,110.56999969482422,110.91999816894531,99.92594146728516,5146500,0.0,0.0
2021-05-24 00:00:00-04:00,111.80000305175781,113.02999877929688,111.5199966430664,112.5199966430664,101.3673324584961,5476100,0.0,0.0
2021-05-25 00:00:00-04:00,112.91999816894531,113.1500015258789,112.18000030517578,112.62999725341797,101.46644592285156,5391800,0.0,0.0
2021-05-26 00:00:00-04:00,113.30000305175781,113.87000274658203,112.62999725341797,112.8499984741211,101.66463470458984,3841600,0.0,0.0
2021-05-27 00:00:00-04:00,113.47000122070312,114.08999633789062,112.76000213623047,113.51000213623047,102.25922393798828,7378400,0.0,0.0
2021-05-28 00:00:00-04:00,114.3499984741211,114.3499984741211,113.05000305175781,113.87999725341797,102.59254455566406,4239800,0.0,0.0
2021-06-01 00:00:00-04:00,114.55999755859375,114.62000274658203,113.0999984741211,113.33999633789062,102.10607147216797,4306900,0.0,0.0
2021-06-02 00:00:00-04:00,113.70999908447266,113.70999908447266,112.75,113.0,101.7997817993164,5045000,0.0,0.0
2021-06-03 00:00:00-04:00,112.01000213623047,112.23999786376953,110.1500015258789,111.12000274658203,100.10611724853516,5723900,0.0,0.0
2021-06-04 00:00:00-04:00,111.62000274658203,112.06999969482422,111.05000305175781,111.98999786376953,100.88988494873047,4477500,0.0,0.0
2021-06-07 00:00:00-04:00,111.9800033569336,112.27999877929688,110.98999786376953,111.33000183105469,100.29530334472656,4009000,0.0,0.0
2021-06-08 00:00:00-04:00,111.37999725341797,111.98999786376953,110.86000061035156,111.5199966430664,100.4664535522461,4669800,0.0,0.0
2021-06-09 00:00:00-04:00,111.73999786376953,112.19000244140625,111.33000183105469,111.38999938964844,100.3493423461914,3669400,0.0,0.0
2021-06-10 00:00:00-04:00,111.80000305175781,112.43000030517578,111.44000244140625,112.20999908447266,101.08807373046875,3833200,0.0,0.0
2021-06-11 00:00:00-04:00,112.27999877929688,112.83000183105469,112.19000244140625,112.55999755859375,101.40337371826172,3231200,0.0,0.0
2021-06-14 00:00:00-04:00,112.77999877929688,113.2300033569336,111.5,112.44999694824219,101.30429077148438,4222400,0.0,0.0
2021-06-15 00:00:00-04:00,112.45999908447266,112.5,111.55999755859375,111.88999938964844,100.7997817993164,3487300,0.0,0.0
2021-06-16 00:00:00-04:00,112.41999816894531,112.56999969482422,110.19999694824219,111.36000061035156,100.32233428955078,4822000,0.0,0.0
2021-06-17 00:00:00-04:00,111.0,111.94999694824219,110.70999908447266,111.38999938964844,100.3493423461914,4008500,0.0,0.0
2021-06-18 00:00:00-04:00,110.73999786376953,110.75,109.26000213623047,109.69999694824219,98.82685089111328,7024400,0.0,0.0
2021-06-21 00:00:00-04:00,110.0,111.37000274658203,109.68000030517578,110.97000122070312,99.97099304199219,5628500,0.0,0.0
2021-06-22 00:00:00-04:00,111.06999969482422,112.26000213623047,110.5999984741211,111.8499984741211,100.76375579833984,3583500,0.0,0.0
2021-06-23 00:00:00-04:00,111.27999877929688,111.97000122070312,111.13999938964844,111.55999755859375,100.50251007080078,3552100,0.0,0.0
2021-06-24 00:00:00-04:00,111.77999877929688,112.91000366210938,111.77999877929688,111.98999786376953,100.88988494873047,3840000,0.0,0.0
2021-06-25 00:00:00-04:00,112.75,113.22000122070312,112.22000122070312,113.04000091552734,101.8358154296875,12171200,0.0,0.0
2021-06-28 00:00:00-04:00,112.93000030517578,113.05000305175781,111.44999694824219,112.23999786376953,101.11509704589844,4546600,0.0,0.0
2021-06-29 00:00:00-04:00,112.06999969482422,112.69000244140625,111.52999877929688,112.2699966430664,101.14212799072266,3789500,0.0,0.0
2021-06-30 00:00:00-04:00,112.33999633789062,112.58999633789062,111.2699966430664,111.80999755859375,100.72770690917969,6759100,0.0,0.0
2021-07-01 00:00:00-04:00,111.94999694824219,113.48999786376953,111.80999755859375,113.41000366210938,102.16912841796875,4810600,0.0,0.0
2021-07-02 00:00:00-04:00,113.97000122070312,115.30000305175781,113.70999908447266,114.97000122070312,103.57451629638672,4722000,0.0,0.0
2021-07-06 00:00:00-04:00,115.08000183105469,115.8499984741211,114.31999969482422,115.7300033569336,104.25918579101562,5294700,0.0,0.0
2021-07-07 00:00:00-04:00,115.87999725341797,117.7699966430664,115.6500015258789,117.13999938964844,105.5294189453125,5382300,0.0,0.0
2021-07-08 00:00:00-04:00,115.44999694824219,116.76000213623047,115.23999786376953,115.98999786376953,104.49341583251953,4486100,0.0,0.0
2021-07-09 00:00:00-04:00,116.05999755859375,117.73999786376953,116.0,117.47000122070312,105.82671356201172,3533600,0.0,0.0
2021-07-12 00:00:00-04:00,117.75,118.77999877929688,117.38999938964844,118.45999908447266,106.71858215332031,5683400,0.0,0.0
2021-07-13 00:00:00-04:00,118.54000091552734,119.98999786376953,118.44999694824219,119.55000305175781,107.70055389404297,5529300,0.0,0.0
2021-07-14 00:00:00-04:00,119.94000244140625,120.83000183105469,119.68000030517578,119.80000305175781,107.92577362060547,5701800,0.0,0.0
2021-07-15 00:00:00-04:00,119.29000091552734,119.58000183105469,118.18000030517578,118.97000122070312,107.17805480957031,6467500,0.0,0.0
2021-07-16 00:00:00-04:00,119.68000030517578,120.4800033569336,118.5,118.7300033569336,106.96184539794922,5024800,0.0,0.0
2021-07-19 00:00:00-04:00,117.54000091552734,117.55000305175781,114.33000183105469,115.31999969482422,103.88981628417969,7731300,0.0,0.0
2021-07-20 00:00:00-04:00,115.62999725341797,118.06999969482422,115.33000183105469,117.41999816894531,105.78166198730469,5117800,0.0,0.0
2021-07-21 00:00:00-04:00,117.54000091552734,119.6500015258789,117.4800033569336,119.2699966430664,107.44830322265625,4377500,0.0,0.0
2021-07-22 00:00:00-04:00,119.33999633789062,122.91999816894531,119.06999969482422,122.62999725341797,110.47527313232422,7172300,0.0,0.0
2021-07-23 00:00:00-04:00,124.55000305175781,126.31999969482422,123.91999816894531,125.97000122070312,113.48422241210938,7934200,0.0,0.0
2021-07-26 00:00:00-04:00,125.73999786376953,126.0999984741211,124.25,126.05999755859375,113.5653076171875,4827500,0.0,0.0
2021-07-27 00:00:00-04:00,126.08000183105469,126.16000366210938,124.80999755859375,126.02999877929688,113.53827667236328,6110900,0.0,0.0
2021-07-28 00:00:00-04:00,122.55999755859375,123.33000183105469,121.38999938964844,122.41000366210938,110.2770767211914,11747000,0.0,0.0
2021-07-29 00:00:00-04:00,122.93000030517578,123.47000122070312,122.13999938964844,122.37999725341797,110.25004577636719,6618400,0.0,0.0
2021-07-30 00:00:00-04:00,122.19000244140625,122.9800033569336,121.0999984741211,121.43000030517578,109.39422607421875,5712300,0.0,0.0
2021-08-02 00:00:00-04:00,122.02999877929688,122.9800033569336,120.06999969482422,120.37000274658203,108.43928527832031,5996800,0.0,0.0
2021-08-03 00:00:00-04:00,120.56999969482422,120.75,117.5199966430664,119.12999725341797,107.32217407226562,6030500,0.0,0.0
2021-08-04 00:00:00-04:00,119.12999725341797,119.20999908447266,117.56999969482422,118.25,106.5293960571289,6675500,0.0,0.0
2021-08-05 00:00:00-04:00,118.72000122070312,119.08999633789062,118.11000061035156,119.02999877929688,107.23209381103516,4281900,0.0,0.0
2021-08-06 00:00:00-04:00,119.13999938964844,119.20999908447266,118.08000183105469,119.05000305175781,107.2501220703125,6832600,0.0,0.0
2021-08-09 00:00:00-04:00,118.98999786376953,119.0199966430664,117.75,117.94000244140625,106.25012969970703,4557900,0.0,0.0
2021-08-10 00:00:00-04:00,118.38999938964844,118.5,115.9800033569336,116.38999938964844,104.85377502441406,9839700,0.0,0.0
2021-08-11 00:00:00-04:00,116.33999633789062,117.29000091552734,115.9000015258789,116.5,105.3602066040039,6472300,0.45,0.0
2021-08-12 00:00:00-04:00,116.41000366210938,116.77999877929688,115.51000213623047,115.75,104.68193054199219,4358300,0.0,0.0
2021-08-13 00:00:00-04:00,115.94000244140625,116.83000183105469,115.4000015258789,116.76000213623047,105.59535217285156,4361700,0.0,0.0
2021-08-16 00:00:00-04:00,116.69000244140625,117.7300033569336,116.41000366210938,117.54000091552734,106.30078125,5976000,0.0,0.0
2021-08-17 00:00:00-04:00,116.62000274658203,116.94000244140625,115.55999755859375,116.56999969482422,105.42353057861328,4719800,0.0,0.0
2021-08-18 00:00:00-04:00,116.27999877929688,116.73999786376953,115.5999984741211,115.68000030517578,104.61862182617188,4520500,0.0,0.0
2021-08-19 00:00:00-04:00,114.51000213623047,115.06999969482422,113.61000061035156,114.31999969482422,103.38867950439453,5317100,0.0,0.0
2021-08-20 00:00:00-04:00,113.9800033569336,115.0,113.66000366210938,114.62999725341797,103.66903686523438,3486300,0.0,0.0
2021-08-23 00:00:00-04:00,114.70999908447266,115.45999908447266,114.70999908447266,115.1500015258789,104.13931274414062,4235100,0.0,0.0
2021-08-24 00:00:00-04:00,115.38999938964844,115.8499984741211,114.94000244140625,115.08000183105469,104.07600402832031,3447300,0.0,0.0
2021-08-25 00:00:00-04:00,115.58999633789062,115.98999786376953,115.0,115.56999969482422,104.51913452148438,3881500,0.0,0.0
2021-08-26 00:00:00-04:00,115.62000274658203,115.7699966430664,113.86000061035156,114.31999969482422,103.38867950439453,5188200,0.0,0.0
2021-08-27 00:00:00-04:00,114.61000061035156,115.38999938964844,114.18000030517578,115.12000274658203,104.11216735839844,4204700,0.0,0.0
2021-08-30 00:00:00-04:00,115.61000061035156,115.81999969482422,114.62999725341797,115.61000061035156,104.5553207397461,3078200,0.0,0.0
2021-08-31 00:00:00-04:00,115.7699966430664,117.5999984741211,115.6500015258789,117.48999786376953,106.25555419921875,6995500,0.0,0.0
2021-09-01 00:00:00-04:00,118.01000213623047,118.33000183105469,117.27999877929688,117.44999694824219,106.21937561035156,4402700,0.0,0.0
2021-09-02 00:00:00-04:00,118.29000091552734,118.36000061035156,116.9000015258789,117.37000274658203,106.14703369140625,3801900,0.0,0.0
2021-09-03 00:00:00-04:00,116.83999633789062,117.58000183105469,116.33999633789062,117.19000244140625,105.98424530029297,2921300,0.0,0.0
2021-09-07 00:00:00-04:00,117.08999633789062,117.12999725341797,115.47000122070312,115.79000091552734,104.71810913085938,4264900,0.0,0.0
2021-09-08 00:00:00-04:00,116.0999984741211,118.19000244140625,115.51000213623047,118.04000091552734,106.75297546386719,5548400,0.0,0.0
2021-09-09 00:00:00-04:00,117.9800033569336,120.06999969482422,117.80000305175781,118.79000091552734,107.43124389648438,4711200,0.0,0.0
2021-09-10 00:00:00-04:00,119.3499984741211,120.76000213623047,118.88999938964844,119.33999633789062,107.92866516113281,6517900,0.0,0.0
2021-09-13 00:00:00-04:00,119.88999938964844,120.1500015258789,118.55999755859375,119.18000030517578,107.783935546875,4381100,0.0,0.0
2021-09-14 00:00:00-04:00,119.72000122070312,119.86000061035156,118.36000061035156,118.86000061035156,107.49455261230469,4722800,0.0,0.0
2021-09-15 00:00:00-04:00,116.95999908447266,117.0199966430664,113.12000274658203,114.63999938964844,103.67806243896484,11556200,0.0,0.0
2021-09-16 00:00:00-04:00,114.79000091552734,115.2699966430664,113.19000244140625,114.66999816894531,103.70520782470703,7997000,0.0,0.0
2021-09-17 00:00:00-04:00,114.54000091552734,114.8499984741211,113.12000274658203,113.41000366210938,102.56568908691406,9261000,0.0,0.0
2021-09-20 00:00:00-04:00,111.3499984741211,112.2699966430664,110.37999725341797,111.81999969482422,101.12772369384766,7795200,0.0,0.0
2021-09-21 00:00:00-04:00,111.91999816894531,113.5999984741211,111.75,112.22000122070312,101.48948669433594,5468400,0.0,0.0
2021-09-22 00:00:00-04:00,113.05999755859375,114.02999877929688,112.31999969482422,113.06999969482422,102.25818634033203,4578200,0.0,0.0
2021-09-23 00:00:00-04:00,113.38999938964844,114.70999908447266,113.0999984741211,114.13999938964844,103.22588348388672,3842000,0.0,0.0
2021-09-24 00:00:00-04:00,114.12999725341797,114.86000061035156,113.76000213623047,114.11000061035156,103.19873809814453,3955000,0.0,0.0
2021-09-27 00:00:00-04:00,113.61000061035156,114.66999816894531,112.91000366210938,113.68000030517578,102.80986785888672,3988800,0.0,0.0
2021-09-28 00:00:00-04:00,112.68000030517578,113.0,111.08000183105469,111.70999908447266,101.02823638916016,5917700,0.0,0.0
2021-09-29 00:00:00-04:00,111.9000015258789,112.5199966430664,111.56999969482422,112.16999816894531,101.44425201416016,4389100,0.0,0.0
2021-09-30 00:00:00-04:00,111.5199966430664,112.16000366210938,110.30999755859375,110.30999755859375,99.76210021972656,5974500,0.0,0.0
2021-10-01 00:00:00-04:00,110.88999938964844,113.45999908447266,110.54000091552734,112.91999816894531,102.12252807617188,5636900,0.0,0.0
2021-10-04 00:00:00-04:00,112.43000030517578,113.08000183105469,111.0199966430664,111.45999908447266,100.80215454101562,4497700,0.0,0.0
2021-10-05 00:00:00-04:00,111.12999725341797,111.4800033569336,110.02999877929688,110.8499984741211,100.25047302246094,5884000,0.0,0.0
2021-10-06 00:00:00-04:00,110.18000030517578,112.0199966430664,109.4800033569336,111.63999938964844,100.96492767333984,5734500,0.0,0.0
2021-10-07 00:00:00-04:00,112.37999725341797,112.9800033569336,112.05000305175781,112.20999908447266,101.48043823242188,5549500,0.0,0.0
2021-10-08 00:00:00-04:00,112.58000183105469,112.66000366210938,111.12999725341797,111.22000122070312,100.5851058959961,3787000,0.0,0.0
2021-10-11 00:00:00-04:00,112.88999938964844,113.55999755859375,110.91999816894531,110.94000244140625,100.33186340332031,5987300,0.0,0.0
2021-10-12 00:00:00-04:00,111.72000122070312,111.87000274658203,110.66000366210938,111.0,100.38612365722656,3866800,0.0,0.0
2021-10-13 00:00:00-04:00,111.38999938964844,111.4800033569336,109.41000366210938,110.76000213623047,100.1690673828125,4806500,0.0,0.0
2021-10-14 00:00:00-04:00,111.08000183105469,112.61000061035156,111.01000213623047,111.87000274658203,101.17294311523438,5194900,0.0,0.0
2021-10-15 00:00:00-04:00,112.44999694824219,112.91999816894531,110.94999694824219,111.44999694824219,100.79309844970703,5860900,0.0,0.0
2021-10-18 00:00:00-04:00,111.44000244140625,113.56999969482422,110.95999908447266,113.37000274658203,102.52950286865234,4958400,0.0,0.0
2021-10-19 00:00:00-04:00,113.73999786376953,114.54000091552734,112.76000213623047,113.48999786376953,102.6380386352539,5799300,0.0,0.0
2021-10-20 00:00:00-04:00,113.05999755859375,115.11000061035156,112.70999908447266,113.86000061035156,102.97266387939453,7645200,0.0,0.0
2021-10-21 00:00:00-04:00,113.93000030517578,114.55999755859375,113.61000061035156,114.44000244140625,103.49720001220703,3684300,0.0,0.0
2021-10-22 00:00:00-04:00,114.41000366210938,114.9800033569336,114.06999969482422,114.55000305175781,103.5966796875,3396400,0.0,0.0
2021-10-25 00:00:00-04:00,114.73999786376953,114.87999725341797,113.36000061035156,114.70999908447266,103.74138641357422,4290600,0.0,0.0
2021-10-26 00:00:00-04:00,114.91999816894531,115.27999877929688,114.25,114.91999816894531,103.93128967285156,5948000,0.0,0.0
2021-10-27 00:00:00-04:00,115.56999969482422,115.56999969482422,113.08000183105469,113.51000213623047,102.65614318847656,5853900,0.0,0.0
2021-10-28 00:00:00-04:00,113.73999786376953,114.5999984741211,112.45999908447266,113.19999694824219,102.3757553100586,7697600,0.0,0.0
2021-10-29 00:00:00-04:00,107.5,107.98999786376953,104.0199966430664,106.06999969482422,95.92754364013672,27419600,0.0,0.0
2021-11-01 00:00:00-04:00,107.2300033569336,110.1500015258789,107.19999694824219,109.80000305175781,99.30085754394531,14184600,0.0,0.0
2021-11-02 00:00:00-04:00,110.25,111.81999969482422,109.79000091552734,111.44999694824219,100.79309844970703,11538900,0.0,0.0
2021-11-03 00:00:00-04:00,111.33000183105469,112.91999816894531,110.11000061035156,112.61000061035156,101.8421859741211,6422600,0.0,0.0
2021-11-04 00:00:00-04:00,111.5999984741211,112.41999816894531,110.93000030517578,112.16000366210938,101.43522644042969,8212600,0.0,0.0
2021-11-05 00:00:00-04:00,113.23999786376953,117.33000183105469,113.13999938964844,116.91000366210938,105.73101043701172,10256800,0.0,0.0
2021-11-08 00:00:00-05:00,116.5199966430664,117.47000122070312,114.56999969482422,115.16000366210938,104.1483383178711,8753300,0.0,0.0
2021-11-09 00:00:00-05:00,114.6500015258789,115.5999984741211,113.37000274658203,114.12999725341797,103.21684265136719,6754700,0.0,0.0
2021-11-10 00:00:00-05:00,112.91000366210938,114.45999908447266,112.5999984741211,113.25,102.86260223388672,6563700,0.49,0.0
2021-11-11 00:00:00-05:00,113.25,113.25,110.54000091552734,111.44000244140625,101.2186279296875,7191900,0.0,0.0
